LAMMPS data file via write_data, version 22 Jul 2025, timestep = 161, units = metal

123 atoms
3 atom types

0 11.436528 xlo xhi
0 11.745825 ylo yhi
0 11.261292 zlo zhi
0 0 0 xy xz yz

Masses

1 63.55
2 63.55
3 63.55

Atoms # atomic

81 1 0.4992459861431198 2.289037675414731 3.162711580526335 0 0 0
86 1 1.9279540717059296 0.2997198658186648 2.7104694631016844 0 0 0
119 1 3.0266217823374912 2.545414911560401 2.7667828127178873 0 0 0
30 1 5.503643568679648 2.8306043844637316 2.3330136506476973 0 0 0
91 1 4.458094109719023 0.5228034271727157 2.301233050991753 0 0 0
97 1 6.939697891260568 0.7983787050816199 1.8505554712092929 0 0 0
7 1 9.472275351769758 0.8501018261586636 1.3415462605472885 0 0 0
29 1 7.925949228688917 3.08263480865116 1.7700707858545828 0 0 0
39 1 10.351320160733179 3.134933676385192 1.3171973004036757 0 0 0
23 1 4.011820456610265 4.85490014295193 2.8236229954752803 0 0 0
73 1 0.10105113024995567 6.629239085764571 3.7486734236707555 0 0 0
77 1 2.3737889358152753 5.642658045495097 1.0744605980966517 0 0 0
82 1 1.3841274015276106 3.2259245050430105 0.9803316044858205 0 0 0
108 1 2.5080434153224163 6.903003425513788 3.350399798194105 0 0 0
113 1 1.5211167867689375 4.577470630922508 3.220870984243864 0 0 0
18 1 4.942038872202904 7.1623035182157 2.874929780015339 0 0 0
24 1 7.285111686635098 6.447918156370227 10.904185580265018 0 0 -1
52 1 7.413528044995579 7.417375308624198 2.479419930087081 0 0 0
57 1 6.410963739526687 5.169213278801682 2.1770168861991857 0 0 0
62 1 6.413265181004622 4.04176524295174 11.172755955056783 0 0 -1
114 1 4.7476846853978705 6.059423598408105 0.36261052904583235 0 0 0
120 1 3.8859600796293936 3.698495251060165 0.543897088544779 0 0 0
2 1 9.001635978142556 4.4598867360157 10.83098922165821 0 0 -1
34 1 9.870608302800763 7.684694070245374 2.1552564159416088 0 0 0
36 1 8.88255704502375 5.429914030843064 1.8235032644910705 0 0 0
58 1 11.33725943960644 5.4156444651379525 1.1632289430356564 0 0 0
69 1 11.232805582701928 9.181975695638762 3.608458911336483 -1 0 0
70 1 0.4227124639353679 10.412393679598484 1.4847527668846805 0 0 0
74 1 0.7771393191387317 7.827798414801991 1.6273989971762952 0 0 0
103 1 2.1776392922598617 9.434291258842787 3.074857019447866 0 0 0
104 1 2.9294909450723545 10.63765758107777 0.9930989181037125 0 0 0
13 1 4.61964442896993 9.70065956319042 2.5739834672983157 0 0 0
14 1 5.321476992527649 10.99614036202288 0.35970673586632634 0 0 0
19 1 5.725102068363795 8.276993671298817 0.7988298224580098 0 0 0
109 1 3.192245441769592 7.989929818315118 1.1892818031298649 0 0 0
